,title,url,lead_par,date,region
67,"A racing pigeon named after the president-elect appeared to have traveled from Oregon to Melbourne, breaching quarantine rules.",https://www.nytimes.com/2021/01/15/world/australia/joe-pigeon.html,"MELBOURNE, Australia — The racing pigeon seemed to have traveled far, from Oregon, when it showed up weak and hungry in a backyard in a Melbourne suburb.",2021-01-15T05:59:11+0000,Asia Pacific
68,"The 6.2-magnitude earthquake, Indonesia’s third deadly disaster in a week, struck Sulawesi island, flattening a hospital, destroying homes and setting off landslides.",https://www.nytimes.com/2021/01/15/world/asia/indonesia-earthquake-sulawesi.html,"A 6.2-magnitude earthquake struck the western coast of Sulawesi island in Indonesia early Friday, killing at least 46 people, destroying houses, flattening a hospital and setting off landslides, disaster officials said.",2021-01-15T06:20:31+0000,Asia Pacific
69,"Mr. Kwok, who busked in the Chinese territory for 28 years, was hardly the first Elvis Presley impersonator in Asia. But he may have been the most committed.",https://www.nytimes.com/2021/01/15/world/asia/melvis-kwok-dead.html,"HONG KONG — For nearly three decades, Melvis Kwok spent his evenings dressed as Elvis Presley, playing guitar on the sidewalks of Hong Kong as neon signs reflected off his sequined jumpsuits.",2021-01-15T06:37:51+0000,Asia Pacific
70,"Days before President-elect Joseph R. Biden Jr.’s inauguration, the North made its latest demonstration of its nuclear might at a Pyongyang military parade.",https://www.nytimes.com/2021/01/15/world/asia/north-korea-missile-biden.html,"SEOUL, South Korea — A month before the U.S. presidential election, North Korea’s leader, Kim Jong-un, held a military parade that featured what appeared to be the country’s largest-ever intercontinental ballistic missile. This week, just days before President-elect Joseph R. Biden Jr.’s inauguration, the North Korean dictator held another parade, showing off a new submarine-launched ballistic missile.",2021-01-15T12:01:16+0000,Asia Pacific
71,"Officials pushed factories to reopen the same way they forced the country to shut down. In one small town, it led to a chili-sauce-fueled revival.",https://www.nytimes.com/2021/01/15/business/china-gdp-growth.html,"CHANGMINGZHEN, China — The smell, salty and pungent, wafts through the freshly paved streets near the gleaming new factory.",2021-01-15T14:56:39+0000,Asia Pacific
72,The internal debate in Washington over the fate of an Iranian prisoner in Afghanistan illustrates one of the difficult decisions the end of a war brings.,https://www.nytimes.com/2021/01/15/world/asia/afghanistan-prisoner-exchange-taliban.html,"KABUL, Afghanistan — Nargis Mohammad Hasan was serving as an Afghan police officer when she shot and killed an American civilian adviser on Dec. 24, 2012, in Afghanistan’s capital. It was considered the first known attack by a woman in the Afghan security forces on a coalition member since the U.S. invasion in 2001.",2021-01-15T17:01:40+0000,Asia Pacific
73,"Television, which influences everything from salaries to kickoff times, is soccer’s most convenient villain. But for the vast majority of fans, it’s the only connection they have.",https://www.nytimes.com/2021/01/15/sports/soccer/soccer-tv.html,"Television is not a dirty word. It is not the sort of word that should be spat out in anger or growled with resentment or grumbled through gritted teeth. It is not a loaded word, or one laced with scorn and opprobrium and bile. It is not a word that has a tone. Not in most contexts, anyway.",2021-01-15T18:22:00+0000,Asia Pacific
74,"The vote ended a proxy battle waged by China, Russia and Saudi Arabia, which sought to strengthen their influence by installing a more compliant candidate.",https://www.nytimes.com/2021/01/15/world/UN-rights-council-fiji.html,"GENEVA — The Pacific island nation of Fiji won election on Friday as president of the United Nations’ top human rights body, ending a shadowy proxy battle waged by China, Russia and Saudi Arabia seeking to strengthen their influence by installing a more compliant candidate.",2021-01-15T19:19:12+0000,Asia Pacific
75,Two scientists find revolutionary claims about the evasion of detection and defenses to be “nonsense.”,https://www.nytimes.com/2021/01/15/science/hypersonic-missile-weapons.html,"Military experts call hypersonic warheads the next big thing in intercontinental warfare. They see the emerging arms, which can deliver nuclear or conventional munitions, as zipping along at up to five miles a second while zigzagging through the atmosphere to outwit early-warning satellites and some interceptors. The superfast weapons, experts say, lend themselves to surprise attacks.",2021-01-15T19:49:23+0000,Asia Pacific
76,"One of the world’s largest inoculation programs is set to begin on Saturday, but experts have questioned the data behind one of the country’s two vaccines — and patients don’t get to pick their shot.",https://www.nytimes.com/2021/01/15/world/asia/coronavirus-india-vaccine.html,"PUNE, India — India on Friday was preparing to launch one of the most ambitious and complex nationwide campaigns in its history: the rollout of coronavirus vaccines to 1.3 billion people, an undertaking that will stretch from the perilous reaches of the Himalayas to the dense jungles of the country’s southern tip.",2021-01-15T20:08:57+0000,Asia Pacific
77,"Hailing from South Korea, he became an international art star with luminous images informed by Eastern philosophy and the trauma of war.",https://www.nytimes.com/2021/01/15/arts/kim-tschang-yeul-dies-.html,"SEOUL, South Korea — Kim Tschang-Yeul, who devoted a half century to creating luminous paintings of water drops that are informed by the trauma of war and Eastern philosophy, died here on Jan. 5. He was 91.",2021-01-15T22:05:33+0000,Asia Pacific
78,"The five men fled by boat to Taiwan in July, soon after China imposed Hong Kong’s harsh national security law. This week, they landed in New York.",https://www.nytimes.com/2021/01/16/world/asia/hong-kong-us-asylum.html,"Last July, five young men boarded a recreational boat in a remote harbor in Hong Kong. They passed through waters patrolled by the Chinese authorities and headed east, across the South China Sea. ",2021-01-16T08:24:26+0000,Asia Pacific
79,"Democracy advocates have called the Bauhinia Party a “Trojan horse” for the Chinese government. But Beijing’s local allies are wary of it, too.",https://www.nytimes.com/2021/01/16/world/asia/hongkong-politics-bauhinia.html,"BEIJING — They are businessmen, born in mainland China, who serve on top advisory committees to Beijing and profess patriotism for the motherland. One recently traveled to an obscure village in southeastern China to study Xi Jinping’s doctrine for guiding the country to greatness.",2021-01-16T10:00:11+0000,Asia Pacific
80,"India’s campaign to inoculate its population of 1.3 billion began on Saturday with medical workers. The country has reported more than 10.5 million coronavirus cases, the second largest caseload after the United States.",https://www.nytimes.com/video/world/asia/100000007555173/india-coronavirus-vaccinations.html,"India’s campaign to inoculate its population of 1.3 billion began on Saturday with medical workers. The country has reported more than 10.5 million coronavirus cases, the second largest caseload after the United States.",2021-01-16T16:48:13+0000,Asia Pacific
81,The team endured temperatures dropping to 58 degrees below zero during its milestone ascent. “The impossible is made possible!” the leader said.,https://www.nytimes.com/2021/01/16/world/asia/k2-summit-climbers.html,"KATHMANDU, Nepal — A Nepali mountain-climbing team said Saturday that it had reached the peak of K2, the world’s second-highest mountain, a feat never before accomplished during winter.",2021-01-16T17:44:13+0000,Asia Pacific
82,"The helicopter had been on a supply run to troops in a remote, mountainous region where a hunt for communist rebels was taking place, the military said.",https://www.nytimes.com/2021/01/16/world/asia/philippines-helicopter-crash-npa-military.html,"MANILA — Seven Philippine soldiers, including an air force colonel, died when the helicopter they were flying in crashed in the southern Philippines during a hunt for communist rebels over the weekend.",2021-01-17T04:34:00+0000,Asia Pacific
83,"As many as 7,000 migrants from Central America are hoping to reach the United States to escape poverty intensified by hurricanes and the pandemic. President-elect Joseph R.  Biden Jr. has pledged to ease asylum rules.",https://www.nytimes.com/2021/01/17/world/americas/migrant-caravan-us-biden-guatemala-immigration.html,,2021-01-17T07:22:31+0000,Asia Pacific
84,"A cave complex at a temple in Thailand has long drawn tourists, pilgrims and guano collectors. Now, scientists have arrived, looking for any potential links to the coronavirus.",https://www.nytimes.com/2021/01/17/world/asia/thailand-bats-coronavirus.html,"PHOTHARAM, Thailand — The bat caves reeked of bat.",2021-01-17T08:00:16+0000,Asia Pacific
85,A new wave of violence and a growing uncertainty about the country’s future have left Afghans in the capital with a constant sense of fear.,https://www.nytimes.com/2021/01/17/world/asia/afghanistan-kabul-taliban-violence.html,"KABUL, Afghanistan — In Kabul’s uncertain present, fear and dread intertwine in a vise. Fear has become a way of life.",2021-01-17T15:13:07+0000,Asia Pacific
86,Biden prepares to reverse Trump’s policies.,https://www.nytimes.com/2021/01/17/briefing/biden-navalny-vaccine-india.html,"When he begins his presidency this week, Joe Biden will inherit a collection of crises unlike any in generations — the coronavirus pandemic, economic turmoil, racial strife and the aftermath of the assault on the Capitol. He plans to start his administration with dozens of executive directives in a 10-day blitz meant to signal a turning point for the U.S.",2021-01-17T19:40:23+0000,Asia Pacific
87,"South Korea’s family-run conglomerates helped rebuild the country after the Korean War, but they are now seen by many as corrupting influences on the political system.",https://www.nytimes.com/2021/01/18/business/south-korea-samsung-prison-lee.html,"SEOUL, South Korea — ​Lee Jae-yong, chief of the sprawling Samsung conglomerate, returned to prison on Monday for bribing a former South Korean president, leaving major questions hanging over the fate of one of the world’s largest business empires.",2021-01-18T06:39:36+0000,Asia Pacific
88,Lai Chi-wai didn’t reach his goal of ascending a skyscraper by rope. It hardly made his feat any less impressive.,https://www.nytimes.com/2021/01/18/world/asia/hong-kong-climber-wheelchair-skyscraper.html,"HONG KONG — Racked by cold and dizzy with vertigo, Lai Chi-wai struck his helmet again and again to stay alert.",2021-01-18T12:12:38+0000,Asia Pacific
89,Artists say officials tied to the country’s ruling party use pressure to stem criticism. Streaming services hoping to tap the Indian market’s potential have been caught in the middle.,https://www.nytimes.com/2021/01/18/business/india-amazon-tandav.html,NEW DELHI — Bollywood once again has fallen into the cross hairs of India’s Hindu nationalist ruling party — and major Western streaming services like Amazon and Netflix increasingly find themselves caught in the middle.,2021-01-18T16:23:43+0000,Asia Pacific
