,title,url,lead_par,date,region
75, "SpaceX delays late night Starlink launch for weather", https://www.upi.com/Science_News/2022/03/18/SpaceX-Starlink-Florida-launch/1631647632222/, "ORLANDO, Fla., March 18 (UPI) -- Elon Musk's SpaceX plans to launch 53 Starlink satellites from Florida late on Friday night, days after the company marked its 20th anniversary.", March 18 2022, Ukraine
76, "Three-man Russian crew launches, headed to ISS", https://www.upi.com/Science_News/2022/03/18/three-man-cosmonauts-launch-to-ISS/6141647627984/, "March 18 (UPI) -- Three Russian cosmonauts launched to the International Space Station aboard a Soyuz MS-21 spacecraft Friday, NASA confirmed.", March 18 2022, Ukraine
77, "Mila Kunis, Ashton Kutcher's Stand with Ukraine fundraiser surpasses $30M", https://www.upi.com/Entertainment_News/2022/03/18/Mila-Kunis-Ashton-Kutcher-Ukraine/7921647619660/, "March 18 (UPI) -- Mila Kunis and Ashton Kutcher's Stand with Ukraine fundraiser through GoFundMe has reached over $30 million and is approaching nearly $35 million in two weeks.", March 18 2022, Ukraine
78, "Russia threatens response after four countries expel 20 diplomats", https://www.upi.com/Top_News/World-News/2022/03/18/Bulgaria-Latvia-estonia-Lithuania-Lavrov-Ukraine/9591647615579/, "March 18 (UPI) -- Four European countries have expelled a total of 20 Russian diplomats in a coordinated move that triggered a threat from the Russian foreign ministry.", March 18 2022, Ukraine
79, "IEA warns of oil supply shortage, offers plan to reduce consumption", https://www.upi.com/Top_News/World-News/2022/03/18/France-Russia-Ukraine-oil-International-Energy-Agency/1331647609377/, "March 18 (UPI) -- The International Energy Agency said Friday that a shortage of oil supply worldwide tied to Russia's invasion of Ukraine can be countered with specific actions that governments and citizens can take immediately.", March 18 2022, Ukraine
80, "Sports appeals court rejects stay on Russia soccer ban by FIFA", https://www.upi.com/Top_News/World-News/2022/03/18/Switzerland-court-of-arbitration-sport-Russia-soccer-FIFA/5171647608715/, "March 18 (UPI) -- The Court of Arbitration for Sport in Switzerland on Friday rejected Russia's bid to freeze a decision by FIFA to ban all Russian soccer teams and clubs from its competitions, including the World Cup.", March 18 2022, Ukraine
81, "Internet-famous cat Stepan escapes from Ukraine", https://www.upi.com/Odd_News/2022/03/18/Stepan-cat-escapes-Ukraine/1611647607252/, "March 18 (UPI) -- Stepan, an internet-famous tabby cat who has more than a million followers on Instagram and Tik Tok, has escaped war-torn Ukraine.", March 18 2022, Ukraine
82, "Biden speaks with Chinese leader Xi Jinping about Russia's war in Ukraine", https://www.upi.com/Top_News/US/2022/03/18/joe-biden-call-xi-jinping-russia-ukraine/1471647605010/, "March 18 (UPI) -- President Joe Biden spoke with Chinese President Xi Jinping Friday in a high-stakes phone call during which he was expected to warn the Chinese leader against aiding Russia militarily or financially.", March 18 2022, Ukraine
83, "Russia's Vladimir Putin not a fascist, totalitarian or revolutionary -- he's a reactionary tyrant", https://www.upi.com/Voices/2022/03/18/Vladimir-Putin-reactionary-tyrant-Ukraine/8841647605709/, "March 18 (UPI) -- What Russia's Vladimir Putin retains from the Soviet era is not its utopianism but its late-period security obsession, via his personal background in the KGB.", March 18 2022, Ukraine
84, "Russian airstrikes target Kyiv and Lviv, near Ukraine-Poland border", https://www.upi.com/Top_News/World-News/2022/03/18/ukraine-russia-war-kyiv-lviv-attacks/2231647600932/, "March 18 (UPI) -- Russia unleashed shelling on several cities in Ukraine on Friday, including the capital Kyiv and Lviv, which has been a hub for refugees trying to escape the war and cross into Poland.", March 18 2022, Ukraine
85, "Ukrainian actress Oksana Shvets killed during Russian rocket attack in Kyiv", https://www.upi.com/Entertainment_News/2022/03/17/Ukraine-Oksana-Shvets-death-Russian-rocket-attack/6571647572960/, "March 17 (UPI) -- Ukrainian actress Oksana Shvets, revered for her work on the big screen and on the theater circuit, was killed in a Russian rocket attack in Kyiv, according to a local theater where she was part of the troupe since 1980.", March 17 2022, Ukraine
86, "Biden calls Putin 'pure thug' and 'violent dictator' during St. Patrick's Day luncheon", https://www.upi.com/Top_News/US/2022/03/17/Biden-calls-Putin-pure-thug-violent-dictator-St-Patricks-Day-luncheon/8141647548308/, "March 17 (UPI) -- President Joe Biden described Russian President Vladimir Putin a "pure thug" and a "violent dictator" in response to Russia's invasion of Ukraine during the annual Friends of Ireland Luncheon Thursday.", March 17 2022, Ukraine
87, "American killed by Russian shelling in Chernihiv, Ukraine", https://www.upi.com/Top_News/World-News/2022/03/17/ukraine-Ukraine-American-killed-Jimmy-Hill/6311647548972/, "March 17 (UPI) -- An man temporarily living in Ukraine has been killed in Russian shelling of the city of Chernihiv, U.S. and Ukrainian officials announced Thursday.", March 17 2022, Ukraine
88, "Russian court extends WNBA star Brittney Griner's detention to May 19", https://www.upi.com/Top_News/World-News/2022/03/17/extends-detention-wnba-star-brittney-griner-may-cannabis-oil-charge/6351647534150/, "March 17 (UPI) -- A Russian court extended WNBA star Brittney Griner's detention to May 19 after she was arrested Feb. 17 on a cannabis oil drug charge, the Russia state news agency TASS reported.", March 17 2022, Ukraine
89, "Getting weapons to Ukraine requires security for vulnerable supply chains", https://www.upi.com/Voices/2022/03/17/ukraine-Ukraine-weapons-supply-chain/6411647519648/, "March 17 (UPI) -- Once the United States approves a request for military aid, how do the weapons get from the U.S. storage sites in Europe into the hands of Ukrainian soldiers?", March 17 2022, Ukraine
90, "Rocket attack kills 21 near Kharkiv, Ukraine; Mariupol theater survivors rescued", https://www.upi.com/Top_News/World-News/2022/03/17/ukraine-russia-war-volodymyr-zelensky-bombing/1751647514415/, "March 17 (UPI) -- A rocket attack on the western Ukrainian town of Merefa left at least 21 people dead and 25 others injured Thursday, the town's mayor announced.", March 17 2022, Ukraine
91, "Olga Smirnova leaves Russia's Bolshoi Ballet for Netherlands over Ukraine invasion", https://www.upi.com/Entertainment_News/2022/03/17/netherlands-Olga-Smirnova-leaves-Russia/4301647504539/, "March 17 (UPI) -- Olga Smirnova, a Russian prima ballerina with Moscow's historic Bolshoi Ballet, has left her company to join the Dutch National Ballet over the Kremlin's invasion of Ukraine.", March 17 2022, Ukraine
92, "Ukraine, Moldova join European power grid after cutting ties with Russia", https://www.upi.com/Top_News/World-News/2022/03/17/ukraine-Moldova-end-power-relationship-Russia/8831647495314/, "March 17 (UPI) -- Ukraine and Moldova have been successfully connected to the Continental European power system, officials said, paving the way for the two countries to permanently sever their power relationship with Russia.", March 17 2022, Ukraine
93, "U.S., allies launch task force to crack down on Russian oligarchs", https://www.upi.com/Top_News/US/2022/03/17/launch-Russian-oligarch-task-force/8821647489883/, "March 17 (UPI) -- The United States and several of its democratic allies have launched an international task force with the mission to crack down on Russian oligarchs violating sanctions.", March 17 2022, Ukraine
94, "Russia bombs Ukrainian theater serving as civilian shelter", https://www.upi.com/Top_News/World-News/2022/03/16/ukraine-Ukraine-fighting-war-Russia-Mariupol/4211647457699/, "March 16 (UPI) -- Russian forces on Wednesday bombed a theater in Mariupol, Ukraine, where hundreds of civilians were taking shelter, said city officials who were unable to confirm casualties.", March 16 2022, Ukraine
95, "Experts tell House panel Russia is committing war crimes", https://www.upi.com/Top_News/US/2022/03/16/House-panel-Russia-war-crimes-Ukraine/1101647458974/, "WASHINGTON, March 16 (UPI) -- Minutes after Ukrainian President Volodymyr Zelensky appealed for help to the U.S. Congress, members of a House subcommittee heard from experts who said the civilian casualties in Russia's invasion constitute war crimes.", March 16 2022, Ukraine
96, "Volodymyr Zelensky show 'Servant of the People' returns to Netflix", https://www.upi.com/Entertainment_News/TV/2022/03/16/Volodimir-Zelensky-Servant-People-Netflix/2091647458678/, "March 16 (UPI) -- Netflix announced Wednesday that "Servant of the People" is available again on the streaming service. The show starred Ukrainian President Volodymyr Zelensky as a teacher elected to office.", March 16 2022, Ukraine
97, "International court orders Russia to suspend war against Ukraine", https://www.upi.com/Top_News/World-News/2022/03/16/Netherlands-International-Court-Justice-Ukraine-Russia/2561647450377/, "March 16 (UPI) -- The International Court of Justice in The Hague on Wednesday ordered Russia to immediately suspend its war against Ukraine in a move largely seen as symbolic with no one from the Kremlin present.", March 16 2022, Ukraine
98, "Cold weather adds separate challenge for Ukrainian refugees", https://www.upi.com/Top_News/World-News/2022/03/16/ukraine-cold-weather-Ukraine-refugees-Poland/8471647438501/, "The outpouring of support for Ukrainian refugees has been eager, but impromptu -- as has been the shelter trying to keep up with a growing refugee population in Poland in cold weather.", March 16 2022, Ukraine
99, "Report: Consumer spending slows in February, still tops January figures", https://www.upi.com/Top_News/US/2022/03/16/retail-sales-February-Commerce/8551647443306/, "March 16 (UPI) -- Consumer spending slowed significantly in February from the month before but stayed on the positive side as inflation appeared to catch up to U.S. shoppers, according to the latest report on retail and food services.", March 16 2022, Ukraine
100, "Ukrainian refugees face deep psychological scars", https://www.upi.com/Health_News/2022/03/16/Ukraine-refugees-psychological-scars/6091647437061/, "Mental health experts warn of a Ukrainian refugee crisis that risks leaving a nation of 43 million with deep psychological scars for years to come.", March 16 2022, Ukraine
101, "U.S., Canadian forces performing military exercises to test defenses in Arctic", https://www.upi.com/Top_News/US/2022/03/16/canada-military-exercises-drills-arctic/9991647431797/, "March 16 (UPI) -- U.S. and Canadian military forces are conducting military exercises in the Arctic region on Wednesday, officials said, which have added significance with Russia's ongoing war in Ukraine.", March 16 2022, Ukraine
102, "War in Ukraine: realities, myths and blunders", https://www.upi.com/Voices/2022/03/16/ukraine-Harlan-Ullman-Ukraine-Russia-blunders/2881647430786/, "March 16 (UPI) -- In the Ukraine war, one reality is most troubling. That is the diametrically opposed views of Western and Russian perceptions of the war, how it is being waged and who is at fault.", March 16 2022, Ukraine
103, "Rising inflation pushes Federal Reserve to hike interest rates for 1st time since 2018", https://www.upi.com/Top_News/US/2022/03/16/federal-reserve-interest-rates-gas-prices-inflation/2521647426428/, "March 16 (UPI) -- For the first time since 2018, the U.S. central bank voted to increase interest rates during a policy meeting Wednesday, a measure to fight rising inflation that's being affected by high gas prices and the Ukraine war.", March 16 2022, Ukraine
104, "Biden approves $800M in aid after Ukraine's Zelensky appeals to Congress", https://www.upi.com/Top_News/US/2022/03/16/ukraine-russia-war-volodymyr-zelensky-address-congress/7681647395895/, "March 16 (UPI) -- U.S. President Joe Biden announced another $800 million in military aid for Ukraine after President Volodymyr Zelensky made a rare appeal for assistance before a joint session of Congress on Wednesday.", March 16 2022, Ukraine
105, "Switzerland extends sanctions to Belarus for aiding Russia in Ukraine war", https://www.upi.com/Top_News/World-News/2022/03/16/switzerland-sanctions-Belarus-Russia-war/1291647421319/, "March 16 (UPI) -- Historically neutral Switzerland announced sanctions Wednesday against Belarus over its actions to aid Russia in its invasion of Ukraine.", March 16 2022, Ukraine
106, "Senate passes resolution to condemn Russia's invasion, support war crimes probes", https://www.upi.com/Top_News/US/2022/03/16/Senate-condmns-Putin-over-Ukraine/4871647413219/, "March 16 (UPI) -- The U.S. Senate unanimously passed legislation condemning Russian President Vladimir Putin and his regime for invading Ukraine as well as calls for investigations into alleged crimes committed amid the ongoing war.", March 16 2022, Ukraine
107, "The Almanac", https://www.upi.com/Top_News/2022/03/16/UPI-Almanac-for-Wednesday-March-16-2022/8211647200799/, "On March 16, 1827, Freedom's Journal, the first Black-owned and -operated newspaper in the United States, was published in New York.", March 16 2022, Ukraine
108, "On This Day: 1st U.S. Black newspaper Freedom's Journal published", https://www.upi.com/Top_News/2022/03/16/On-This-Day-1st-US-Black-newspaper-Freedoms-Journal-published/3441647200793/, "March 16 (UPI) -- On March 16, 1827, Freedom's Journal, the first Black-owned and -operated newspaper in the United States, was published in New York.", March 16 2022, Ukraine
109, "Russia withdraws from Council of Europe", https://www.upi.com/Top_News/World-News/2022/03/16/withdraws-from-Council-of-Europe/6281647402241/, "March 15 (UPI) -- Russia has announced its withdrawal from the Council of Europe as member states sought its removal from the human rights watchdog over the Kremlin's war in Ukraine.", March 16 2022, Ukraine
110, "Biden signs $1.5 trillion spending bill, including $13.6 billion in Ukraine aid", https://www.upi.com/Top_News/US/2022/03/15/Biden-signs-15-trillion-spending-bill-136-billion-Ukraine-adi/1641647378835/, "March 15 (UPI) -- President Joe Biden signed a $1.5 trillion bill that will fund the goverment through the end of the fiscal year on Sept. 30 and provide billions of dollars of aid to Ukraine.", March 15 2022, Ukraine
